seed,num_vars,cm_connectivity,num_leaves,change,found,depth,num_explanations,num_cm_nodes,time,num_cfx,msg
6,8,0.0,4,T1,False,0,0,26,0.00022206304129213095,0,NoDiff
6,8,0.0,4,T4,True,1,4,26,0.024331319029442966,29,Found
6,8,0.0,8,T2,False,0,0,49,0.00019785499898716807,0,NoDiff
6,8,0.0,8,T1,True,1,2,49,0.003174328012391925,8,Found
6,8,0.0,8,T4,False,0,0,49,0.00020663696341216564,0,NoDiff
6,8,0.0,8,T3,False,0,0,49,0.0001926439581438899,0,NoDiff
6,8,0.0,2,T4,True,1,3,17,0.002693349961191416,6,Found
6,8,0.0,2,T3,False,0,0,17,0.00019144697580486536,0,NoDiff
6,8,0.0,2,T1,False,0,0,17,0.00019264704314991832,0,NoDiff
6,8,0.0,2,T2,False,0,0,17,0.00019694300135597587,0,NoDiff
6,8,0.75,8,T2,False,0,0,64,0.00030491797951981425,0,NoDiff
6,8,0.75,8,T4,False,0,0,64,0.00029900099616497755,0,NoDiff
6,8,0.75,8,T1,True,1,2,64,0.006657093996182084,11,Found
6,8,0.75,8,T3,False,0,0,64,0.0003004110185429454,0,NoDiff
6,8,0.75,4,T4,True,1,9,38,0.07111759902909398,42,Found
6,8,0.75,4,T1,False,0,0,38,0.00032315601129084826,0,NoDiff
6,8,0.75,4,T2,False,0,0,38,0.0003144060028716922,0,NoDiff
6,8,0.75,4,T3,False,0,0,38,0.0003289880114607513,0,NoDiff
6,8,0.75,2,T3,False,0,0,19,0.0002689849934540689,0,NoDiff
6,8,0.75,2,T2,False,0,0,19,0.00028935499722138047,0,NoDiff
6,8,0.75,2,T1,False,0,0,19,0.00026990100741386414,0,NoDiff
6,8,0.75,2,T4,True,1,3,19,0.0038034869940020144,6,Found
6,8,1.0,2,T1,False,0,0,19,0.00028571696020662785,0,NoDiff
6,8,1.0,2,T4,True,1,3,19,0.004367046989500523,6,Found
6,8,1.0,2,T2,False,0,0,19,0.00027760001830756664,0,NoDiff
6,8,1.0,2,T3,True,1,6,19,0.019177037989720702,18,Found
6,8,1.0,8,T2,False,0,0,65,0.00029784097569063306,0,NoDiff
6,8,1.0,8,T4,False,0,0,65,0.00028839497826993465,0,NoDiff
6,8,1.0,8,T3,False,0,0,65,0.0002815450425259769,0,NoDiff
6,8,1.0,8,T1,True,1,2,65,0.007448170043062419,11,Found
6,8,1.0,4,T3,False,0,0,39,0.0003096599830314517,0,NoDiff
6,8,1.0,4,T2,False,0,0,39,0.0003100779722444713,0,NoDiff
6,8,1.0,4,T1,False,0,0,39,0.0003098379820585251,0,NoDiff
6,8,1.0,4,T4,True,1,9,39,0.08025099098449573,43,Found
5,4,0.75,4,T2,False,0,0,24,0.0002058989484794438,0,NoDiff
5,4,0.75,4,T1,True,1,2,24,0.0021249279961921275,6,Found
5,4,0.75,2,T1,True,1,2,14,0.0023353900178335607,6,Found
5,4,0.75,2,T2,False,0,0,14,0.00019399798475205898,0,NoDiff
5,4,0.75,8,T2,False,0,0,40,0.0002231269609183073,0,NoDiff
5,4,0.75,8,T1,True,1,2,40,0.0021774600027129054,6,Found
5,4,0.5,2,T1,True,1,2,14,0.0020294389687478542,6,Found
5,4,0.5,2,T2,False,0,0,14,0.00019356299890205264,0,NoDiff
5,4,0.5,4,T2,False,0,0,24,0.0001905140234157443,0,NoDiff
5,4,0.5,4,T1,True,1,2,24,0.0023314289865083992,6,Found
5,4,0.5,8,T1,True,1,2,40,0.002477359026670456,6,Found
5,4,0.5,8,T2,False,0,0,40,0.0002427740255370736,0,NoDiff
5,4,1.0,2,T1,True,1,2,14,0.002467593993060291,6,Found
5,4,1.0,2,T2,False,0,0,14,0.0001934790052473545,0,NoDiff
5,4,1.0,8,T1,True,1,2,40,0.00279972399584949,6,Found
5,4,1.0,8,T2,False,0,0,40,0.00024522002786397934,0,NoDiff
5,4,1.0,4,T1,True,1,2,24,0.0025315849925391376,6,Found
5,4,1.0,4,T2,False,0,0,24,0.00021380698308348656,0,NoDiff
5,4,0.25,4,T2,False,0,0,23,0.0001863350044004619,0,NoDiff
5,4,0.25,4,T1,True,1,3,23,0.001784836989827454,5,Found
5,4,0.25,2,T2,False,0,0,13,0.00015328195877373219,0,NoDiff
5,4,0.25,2,T1,True,1,3,13,0.0015927040367387235,5,Found
5,4,0.25,8,T2,False,0,0,38,0.00020727497758343816,0,NoDiff
5,4,0.25,8,T1,True,1,3,38,0.001763903012033552,5,Found
5,4,0.0,4,T2,False,0,0,21,0.0001649439800530672,0,NoDiff
5,4,0.0,4,T1,False,0,0,21,0.00015960499877110124,0,NoDiff
5,4,0.0,8,T2,False,0,0,36,0.0002202800242230296,0,NoDiff
5,4,0.0,8,T1,False,0,0,36,0.00018345797434449196,0,NoDiff
5,4,0.0,2,T2,False,0,0,12,0.00015305797569453716,0,NoDiff
5,4,0.0,2,T1,False,0,0,12,0.0001414960133843124,0,NoDiff
5,12,0.5,2,T5,False,0,0,23,0.000323242973536253,0,NoDiff
5,12,0.5,2,T2,True,1,5,23,0.01852239901199937,17,Found
5,12,0.5,2,T1,True,1,4,23,0.01862200698815286,17,Found
5,12,0.5,2,T4,False,0,0,23,0.0003139610053040087,0,NoDiff
5,12,0.5,2,T3,False,0,0,23,0.00030844000866636634,0,NoDiff
5,12,0.5,2,T6,False,0,0,23,0.0003283099504187703,0,NoDiff
5,12,0.5,8,T2,True,1,5,74,0.020023827033583075,18,Found
5,12,0.5,8,T4,False,0,0,74,0.00046491000102832913,0,NoDiff
5,12,0.5,8,T5,False,0,0,74,0.00043620297219604254,0,NoDiff
5,12,0.5,8,T3,False,0,0,74,0.00043239601654931903,0,NoDiff
5,12,0.5,8,T1,False,0,0,74,0.0004463839577510953,0,NoDiff
5,12,0.5,8,T6,False,0,0,74,0.00043516402365639806,0,NoDiff
5,12,0.5,4,T4,False,0,0,37,0.000343803025316447,0,NoDiff
5,12,0.5,4,T2,True,1,5,37,0.019311686977744102,18,Found
5,12,0.5,4,T6,False,0,0,37,0.00032603502040728927,0,NoDiff
5,12,0.5,4,T5,False,0,0,37,0.00035540800308808684,0,NoDiff
5,12,0.5,4,T1,False,0,0,37,0.0003520839964039624,0,NoDiff
5,12,0.5,4,T3,False,0,0,37,0.0003517050063237548,0,NoDiff
5,12,0.25,2,T5,True,1,2,21,0.004774795961566269,8,Found
5,12,0.25,2,T4,False,0,0,21,0.0002810459700413048,0,NoDiff
5,12,0.25,2,T3,False,0,0,21,0.0002992090303450823,0,NoDiff
5,12,0.25,2,T6,False,0,0,21,0.0002958049881272018,0,NoDiff
5,12,0.25,2,T2,True,1,3,21,0.013509671029169112,15,Found
5,12,0.25,2,T1,True,1,4,21,0.013878106023184955,15,Found
5,12,0.25,8,T1,False,0,0,67,0.0004051279975101352,0,NoDiff
5,12,0.25,8,T5,True,1,2,67,0.005245256994385272,8,Found
5,12,0.25,8,T2,True,1,3,67,0.015031569986604154,16,Found
5,12,0.25,8,T4,False,0,0,67,0.0003742320113815367,0,NoDiff
5,12,0.25,8,T6,False,0,0,67,0.00038202397990971804,0,NoDiff
5,12,0.25,8,T3,False,0,0,67,0.00038253801176324487,0,NoDiff
5,12,0.25,4,T2,True,1,3,31,0.014861734991427511,16,Found
5,12,0.25,4,T5,True,1,2,31,0.004728881001938134,8,Found
5,12,0.25,4,T4,False,0,0,31,0.00029709702357649803,0,NoDiff
5,12,0.25,4,T6,False,0,0,31,0.0003129750257357955,0,NoDiff
5,12,0.25,4,T1,False,0,0,31,0.00031235598726198077,0,NoDiff
5,12,0.25,4,T3,False,0,0,31,0.0003016580012626946,0,NoDiff
5,12,0.0,2,T6,False,0,0,21,0.00023507903097197413,0,NoDiff
5,12,0.0,2,T4,False,0,0,21,0.00021965999621897936,0,NoDiff
5,12,0.0,2,T2,True,1,4,21,0.009264294989407063,14,Found
5,12,0.0,2,T1,True,1,4,21,0.009018823970109224,14,Found
5,12,0.0,2,T5,False,0,0,21,0.00021639501210302114,0,NoDiff
5,12,0.0,2,T3,False,0,0,21,0.00023296201834455132,0,NoDiff
5,12,0.0,4,T2,True,1,4,29,0.010154234012588859,15,Found
5,12,0.0,4,T4,False,0,0,29,0.00025479699252173305,0,NoDiff
5,12,0.0,4,T5,False,0,0,29,0.00021778099471703172,0,NoDiff
5,12,0.0,4,T6,False,0,0,29,0.0002307589747942984,0,NoDiff
5,12,0.0,4,T3,False,0,0,29,0.00022833194816485047,0,NoDiff
5,12,0.0,4,T1,False,0,0,29,0.00022139796055853367,0,NoDiff
5,12,0.0,8,T6,False,0,0,55,0.0002899619867093861,0,NoDiff
5,12,0.0,8,T1,False,0,0,55,0.0002924999571405351,0,NoDiff
5,12,0.0,8,T3,False,0,0,55,0.0002939500263892114,0,NoDiff
5,12,0.0,8,T2,True,1,4,55,0.01022314903093502,15,Found
5,12,0.0,8,T4,False,0,0,55,0.00026343995705246925,0,NoDiff
5,12,0.0,8,T5,False,0,0,55,0.00027373695047572255,0,NoDiff
5,12,1.0,8,T1,False,0,0,83,0.0005387679557316005,0,NoDiff
5,12,1.0,8,T5,False,0,0,83,0.0005386709817685187,0,NoDiff
5,12,1.0,8,T4,False,0,0,83,0.0005322960205376148,0,NoDiff
5,12,1.0,8,T6,False,0,0,83,0.0005282859783619642,0,NoDiff
5,12,1.0,8,T3,False,0,0,83,0.0005314089939929545,0,NoDiff
5,12,1.0,8,T2,True,1,5,83,0.036199864000082016,22,Found
5,12,1.0,2,T6,False,0,0,23,0.00035309395752847195,0,NoDiff
5,12,1.0,2,T1,True,1,4,23,0.0344713149825111,21,Found
5,12,1.0,2,T3,False,0,0,23,0.00036892201751470566,0,NoDiff
5,12,1.0,2,T5,False,0,0,23,0.00035517197102308273,0,NoDiff
5,12,1.0,2,T2,True,1,5,23,0.03459703997941688,21,Found
5,12,1.0,2,T4,False,0,0,23,0.00036392302718013525,0,NoDiff
5,12,1.0,4,T6,False,0,0,42,0.00038372399285435677,0,NoDiff
5,12,1.0,4,T4,False,0,0,42,0.00039673998253419995,0,NoDiff
5,12,1.0,4,T1,False,0,0,42,0.00038829201366752386,0,NoDiff
5,12,1.0,4,T5,False,0,0,42,0.00042430899338796735,0,NoDiff
5,12,1.0,4,T3,False,0,0,42,0.00041667104233056307,0,NoDiff
5,12,1.0,4,T2,True,1,5,42,0.03628013998968527,22,Found
5,12,0.75,4,T4,False,0,0,42,0.00034707202576100826,0,NoDiff
5,12,0.75,4,T5,False,0,0,42,0.00035595602821558714,0,NoDiff
5,12,0.75,4,T6,False,0,0,42,0.0003589839907363057,0,NoDiff
5,12,0.75,4,T2,True,1,5,42,0.03142541600391269,22,Found
5,12,0.75,4,T3,False,0,0,42,0.0003982079797424376,0,NoDiff
5,12,0.75,4,T1,False,0,0,42,0.00038208102341741323,0,NoDiff
5,12,0.75,8,T3,False,0,0,83,0.0005278210155665874,0,NoDiff
5,12,0.75,8,T1,False,0,0,83,0.0005301230121403933,0,NoDiff
5,12,0.75,8,T6,False,0,0,83,0.0005372880259528756,0,NoDiff
5,12,0.75,8,T4,False,0,0,83,0.0005372279556468129,0,NoDiff
5,12,0.75,8,T5,False,0,0,83,0.0005170740187168121,0,NoDiff
5,12,0.75,8,T2,True,1,5,83,0.03239876899169758,22,Found
5,12,0.75,2,T4,False,0,0,23,0.0003423389862291515,0,NoDiff
5,12,0.75,2,T2,True,1,5,23,0.029851277999114245,21,Found
5,12,0.75,2,T5,False,0,0,23,0.00035035901237279177,0,NoDiff
5,12,0.75,2,T1,True,1,4,23,0.03050361602799967,21,Found
5,12,0.75,2,T3,False,0,0,23,0.0003449029754847288,0,NoDiff
5,12,0.75,2,T6,False,0,0,23,0.00033379701199010015,0,NoDiff
5,8,0.75,8,T2,True,1,3,64,0.25886888604145497,79,Found
5,8,0.75,8,T3,False,0,0,64,0.00035360996844246984,0,NoDiff
5,8,0.75,8,T1,True,1,5,64,0.006525869015604258,9,Found
5,8,0.75,8,T4,False,0,0,64,0.0003388450131751597,0,NoDiff
5,8,0.75,2,T1,True,1,5,17,0.006458133982960135,9,Found
5,8,0.75,2,T4,True,1,3,17,0.01230612100334838,14,Found
5,8,0.75,2,T3,False,0,0,17,0.00023971503833308816,0,NoDiff
5,8,0.75,2,T2,False,0,0,17,0.0002328050322830677,0,NoDiff
5,8,0.75,4,T1,True,1,5,27,0.006434340961277485,9,Found
5,8,0.75,4,T3,False,0,0,27,0.00024860899429768324,0,NoDiff
5,8,0.75,4,T4,False,0,0,27,0.00025244103744626045,0,NoDiff
5,8,0.75,4,T2,False,0,0,27,0.0002701550256460905,0,NoDiff
5,8,0.25,2,T1,False,0,0,16,0.0002129380009137094,0,NoDiff
5,8,0.25,2,T2,False,0,0,16,0.00020645902259275317,0,NoDiff
5,8,0.25,2,T3,False,0,0,16,0.00020839797798544168,0,NoDiff
5,8,0.25,2,T4,True,1,3,16,0.008337644976563752,12,Found
5,8,0.25,4,T4,False,0,0,26,0.00023920502280816436,0,NoDiff
5,8,0.25,4,T1,False,0,0,26,0.00024402502458542585,0,NoDiff
5,8,0.25,4,T3,False,0,0,26,0.00022736203391104937,0,NoDiff
5,8,0.25,4,T2,False,0,0,26,0.0002419730299152434,0,NoDiff
5,8,0.25,8,T2,True,1,5,57,0.15052838798146695,72,Found
5,8,0.25,8,T3,False,0,0,57,0.0002962040016427636,0,NoDiff
5,8,0.25,8,T4,False,0,0,57,0.0002805289695970714,0,NoDiff
5,8,0.25,8,T1,False,0,0,57,0.00030339398654177785,0,NoDiff
5,8,1.0,8,T1,True,1,5,66,0.008051901997532696,10,Found
5,8,1.0,8,T3,False,0,0,66,0.00035974103957414627,0,NoDiff
5,8,1.0,8,T4,False,0,0,66,0.000349742011167109,0,NoDiff
5,8,1.0,8,T2,True,1,5,66,0.2716491180472076,81,Found
5,8,1.0,4,T4,False,0,0,28,0.0002788040437735617,0,NoDiff
5,8,1.0,4,T1,True,1,5,28,0.007885299040935934,10,Found
5,8,1.0,4,T3,False,0,0,28,0.00028367701452225447,0,NoDiff
5,8,1.0,4,T2,False,0,0,28,0.00027429097099229693,0,NoDiff
5,8,1.0,2,T4,True,1,3,17,0.01527473097667098,15,Found
5,8,1.0,2,T1,True,1,5,17,0.008123976993374527,10,Found
5,8,1.0,2,T2,False,0,0,17,0.0002597520360723138,0,NoDiff
5,8,1.0,2,T3,False,0,0,17,0.00027189002139493823,0,NoDiff
5,8,0.0,8,T1,True,1,4,52,0.002409257984254509,6,Found
5,8,0.0,8,T2,True,1,3,52,0.11251445597736165,67,Found
5,8,0.0,8,T3,False,0,0,52,0.00025844702031463385,0,NoDiff
5,8,0.0,8,T4,False,0,0,52,0.00025853299302980304,0,NoDiff
5,8,0.0,4,T4,False,0,0,25,0.00019956700270995498,0,NoDiff
5,8,0.0,4,T2,False,0,0,25,0.00020021904492750764,0,NoDiff
5,8,0.0,4,T1,True,1,4,25,0.0021208919933997095,6,Found
5,8,0.0,4,T3,False,0,0,25,0.00018328201258555055,0,NoDiff
5,8,0.0,2,T3,False,0,0,16,0.00018588296370580792,0,NoDiff
5,8,0.0,2,T4,True,1,3,16,0.00579502695472911,11,Found
5,8,0.0,2,T1,True,1,4,16,0.001971566991414875,6,Found
5,8,0.0,2,T2,False,0,0,16,0.00018008396727964282,0,NoDiff
5,8,0.5,8,T2,True,1,5,60,0.19602960802149028,75,Found
5,8,0.5,8,T3,False,0,0,60,0.0003231829614378512,0,NoDiff
5,8,0.5,8,T4,False,0,0,60,0.000332663010340184,0,NoDiff
5,8,0.5,8,T1,True,1,5,60,0.004772796004544944,9,Found
5,8,0.5,4,T1,True,1,5,28,0.004639752034563571,9,Found
5,8,0.5,4,T2,False,0,0,28,0.00023952900664880872,0,NoDiff
5,8,0.5,4,T4,False,0,0,28,0.00024332798784598708,0,NoDiff
5,8,0.5,4,T3,False,0,0,28,0.00024284498067572713,0,NoDiff
5,8,0.5,2,T2,False,0,0,17,0.00023485301062464714,0,NoDiff
5,8,0.5,2,T3,False,0,0,17,0.0002212960389442742,0,NoDiff
5,8,0.5,2,T4,True,1,3,17,0.010087589966133237,14,Found
5,8,0.5,2,T1,True,1,5,17,0.004590435011778027,9,Found
4,12,0.5,4,T6,False,0,0,37,0.00029970600735396147,0,NoDiff
4,12,0.5,4,T1,True,1,3,37,0.008552487997803837,11,Found
4,12,0.5,4,T2,False,0,0,37,0.0002929099719040096,0,NoDiff
4,12,0.5,4,T4,False,0,0,37,0.0003020890289917588,0,NoDiff
4,12,0.5,4,T3,False,0,0,37,0.00028604501858353615,0,NoDiff
4,12,0.5,4,T5,True,1,1,37,0.008469716005492955,11,Found
4,12,0.5,8,T6,False,0,0,89,0.0003322460106573999,0,NoDiff
4,12,0.5,8,T1,True,1,3,89,0.008625362999737263,11,Found
4,12,0.5,8,T5,True,1,1,89,0.008727273961994797,11,Found
4,12,0.5,8,T4,False,0,0,89,0.00033051095670089126,0,NoDiff
4,12,0.5,8,T2,False,0,0,89,0.00035972404293715954,0,NoDiff
4,12,0.5,8,T3,False,0,0,89,0.0003355240332894027,0,NoDiff
4,12,0.5,2,T2,False,0,0,23,0.0003113839775323868,0,NoDiff
4,12,0.5,2,T5,True,1,1,23,0.008296723011881113,11,Found
4,12,0.5,2,T3,False,0,0,23,0.00028268503956496716,0,NoDiff
4,12,0.5,2,T4,False,0,0,23,0.00029491097666323185,0,NoDiff
4,12,0.5,2,T6,False,0,0,23,0.0002985820174217224,0,NoDiff
4,12,0.5,2,T1,True,1,3,23,0.008803415985312313,11,Found
4,12,1.0,8,T2,False,0,0,103,0.0004066359833814204,0,NoDiff
4,12,1.0,8,T5,True,1,2,103,0.015356906980741769,13,Found
4,12,1.0,8,T3,False,0,0,103,0.000408956955652684,0,NoDiff
4,12,1.0,8,T4,True,1,5,103,0.015495383995585144,13,Found
4,12,1.0,8,T1,False,0,0,103,0.0003987910458818078,0,NoDiff
4,12,1.0,8,T6,False,0,0,103,0.0004040579660795629,0,NoDiff
4,12,1.0,2,T5,True,1,2,28,0.014338109001982957,13,Found
4,12,1.0,2,T2,False,0,0,28,0.0003481759922578931,0,NoDiff
4,12,1.0,2,T1,False,0,0,28,0.00033855094807222486,0,NoDiff
4,12,1.0,2,T3,False,0,0,28,0.00036964804166927934,0,NoDiff
4,12,1.0,2,T6,False,0,0,28,0.0003660169895738363,0,NoDiff
4,12,1.0,2,T4,True,1,5,28,0.015424188983161002,13,Found
4,12,1.0,4,T1,False,0,0,43,0.0003569810069166124,0,NoDiff
4,12,1.0,4,T3,False,0,0,43,0.00036082195583730936,0,NoDiff
4,12,1.0,4,T4,True,1,5,43,0.014936683990526944,13,Found
4,12,1.0,4,T5,True,1,2,43,0.014526531973388046,13,Found
4,12,1.0,4,T2,False,0,0,43,0.0003594709560275078,0,NoDiff
4,12,1.0,4,T6,False,0,0,43,0.0003443380119279027,0,NoDiff
4,12,0.75,2,T1,False,0,0,25,0.00031642598332837224,0,NoDiff
4,12,0.75,2,T5,True,1,1,25,0.012111079005990177,13,Found
4,12,0.75,2,T2,True,1,4,25,0.011703991971444339,13,Found
4,12,0.75,2,T3,False,0,0,25,0.00031188700813800097,0,NoDiff
4,12,0.75,2,T4,False,0,0,25,0.00034159101778641343,0,NoDiff
4,12,0.75,2,T6,False,0,0,25,0.0003224370302632451,0,NoDiff
4,12,0.75,4,T3,False,0,0,40,0.00033068802440539,0,NoDiff
4,12,0.75,4,T6,False,0,0,40,0.00033428403548896313,0,NoDiff
4,12,0.75,4,T1,False,0,0,40,0.0003348730388097465,0,NoDiff
4,12,0.75,4,T4,False,0,0,40,0.00033603899646550417,0,NoDiff
4,12,0.75,4,T5,True,1,1,40,0.012463577964808792,13,Found
4,12,0.75,4,T2,True,1,4,40,0.012099690968170762,13,Found
4,12,0.75,8,T4,False,0,0,95,0.000364986015483737,0,NoDiff
4,12,0.75,8,T3,False,0,0,95,0.0003610109561122954,0,NoDiff
4,12,0.75,8,T5,True,1,1,95,0.011919363983906806,13,Found
4,12,0.75,8,T1,False,0,0,95,0.0003861280274577439,0,NoDiff
4,12,0.75,8,T2,True,1,4,95,0.012491756991948932,13,Found
4,12,0.75,8,T6,False,0,0,95,0.0003653269959613681,0,NoDiff
4,12,0.25,2,T3,True,1,6,21,0.005603359022643417,10,Found
4,12,0.25,2,T5,False,0,0,21,0.0002699500182643533,0,NoDiff
4,12,0.25,2,T6,False,0,0,21,0.00027498695999383926,0,NoDiff
4,12,0.25,2,T2,True,1,3,21,0.012141512997914106,17,Found
4,12,0.25,2,T1,False,0,0,21,0.000290484051220119,0,NoDiff
4,12,0.25,2,T4,False,0,0,21,0.00027483399026095867,0,NoDiff
4,12,0.25,4,T5,True,1,4,35,0.02706499001942575,26,Found
4,12,0.25,4,T3,True,1,6,35,0.005760654981713742,10,Found
4,12,0.25,4,T1,False,0,0,35,0.0003392630023881793,0,NoDiff
4,12,0.25,4,T2,True,1,3,35,0.01356084505096078,18,Found
4,12,0.25,4,T6,False,0,0,35,0.0003432850353419781,0,NoDiff
4,12,0.25,4,T4,False,0,0,35,0.0003268590080551803,0,NoDiff
4,12,0.25,8,T4,False,0,0,73,0.00032331497641280293,0,NoDiff
4,12,0.25,8,T2,True,1,3,73,0.013326649030204862,18,Found
4,12,0.25,8,T5,False,0,0,73,0.0003251850139349699,0,NoDiff
4,12,0.25,8,T3,True,1,6,73,0.006008668977301568,10,Found
4,12,0.25,8,T1,False,0,0,73,0.00034645397681742907,0,NoDiff
4,12,0.25,8,T6,False,0,0,73,0.0003232949529774487,0,NoDiff
4,12,0.0,2,T5,True,1,2,20,0.002962735015898943,8,Found
4,12,0.0,2,T6,False,0,0,20,0.0001950699952431023,0,NoDiff
4,12,0.0,2,T4,False,0,0,20,0.00020308903185650706,0,NoDiff
4,12,0.0,2,T2,False,0,0,20,0.00018824002472683787,0,NoDiff
4,12,0.0,2,T3,False,0,0,20,0.00019744399469345808,0,NoDiff
4,12,0.0,2,T1,False,0,0,20,0.00019883899949491024,0,NoDiff
4,12,0.0,4,T2,False,0,0,33,0.00031477800803259015,0,NoDiff
4,12,0.0,4,T6,False,0,0,33,0.00019579502986744046,0,NoDiff
4,12,0.0,4,T5,True,1,2,33,0.0030584289925172925,8,Found
4,12,0.0,4,T4,False,0,0,33,0.0002132729860022664,0,NoDiff
4,12,0.0,4,T3,False,0,0,33,0.00020645599579438567,0,NoDiff
4,12,0.0,4,T1,False,0,0,33,0.00021059601567685604,0,NoDiff
4,12,0.0,8,T1,False,0,0,63,0.00022282899590209126,0,NoDiff
4,12,0.0,8,T5,True,1,2,63,0.003397853986825794,8,Found
4,12,0.0,8,T2,False,0,0,63,0.00023377902107313275,0,NoDiff
4,12,0.0,8,T4,False,0,0,63,0.0002456979709677398,0,NoDiff
4,12,0.0,8,T6,False,0,0,63,0.0002209049998782575,0,NoDiff
4,12,0.0,8,T3,False,0,0,63,0.00022160797379910946,0,NoDiff
4,8,1.0,2,T2,False,0,0,16,0.0002494399668648839,0,NoDiff
4,8,1.0,2,T1,False,0,0,16,0.00024988199584186077,0,NoDiff
4,8,1.0,2,T4,True,1,4,16,0.007728900003712624,10,Found
4,8,1.0,2,T3,False,0,0,16,0.00023443496320396662,0,NoDiff
4,8,1.0,8,T3,False,0,0,53,0.00026992696803063154,0,NoDiff
4,8,1.0,8,T4,True,1,4,53,0.007700007990933955,10,Found
4,8,1.0,8,T2,False,0,0,53,0.0002736109890975058,0,NoDiff
4,8,1.0,8,T1,False,0,0,53,0.0002822089591063559,0,NoDiff
4,8,1.0,4,T4,True,1,4,24,0.007454559032339603,10,Found
4,8,1.0,4,T3,False,0,0,24,0.0002465920406393707,0,NoDiff
4,8,1.0,4,T2,False,0,0,24,0.0002532679936848581,0,NoDiff
4,8,1.0,4,T1,False,0,0,24,0.00023705896455794573,0,NoDiff
4,8,0.5,4,T1,False,0,0,24,0.0002601760206744075,0,NoDiff
4,8,0.5,4,T2,False,0,0,24,0.00026870297733694315,0,NoDiff
4,8,0.5,4,T4,True,1,4,24,0.00443685200298205,8,Found
4,8,0.5,4,T3,False,0,0,24,0.0002737919567152858,0,NoDiff
4,8,0.5,8,T1,False,0,0,49,0.0002699770266190171,0,NoDiff
4,8,0.5,8,T2,False,0,0,49,0.00029410800198093057,0,NoDiff
4,8,0.5,8,T3,False,0,0,49,0.0002755559980869293,0,NoDiff
4,8,0.5,8,T4,True,1,4,49,0.0047131560277193785,8,Found
4,8,0.5,2,T2,False,0,0,16,0.0002552520018070936,0,NoDiff
4,8,0.5,2,T4,True,1,4,16,0.004362603009212762,8,Found
4,8,0.5,2,T1,False,0,0,16,0.00023715203860774636,0,NoDiff
4,8,0.5,2,T3,True,1,3,16,0.007945343037135899,13,Found
4,8,0.25,2,T3,False,0,0,15,0.00018142297631129622,0,NoDiff
4,8,0.25,2,T1,False,0,0,15,0.00019716902170330286,0,NoDiff
4,8,0.25,2,T4,True,1,4,15,0.003446579969022423,8,Found
4,8,0.25,2,T2,False,0,0,15,0.0002015409991145134,0,NoDiff
4,8,0.25,4,T2,False,0,0,23,0.00020423997193574905,0,NoDiff
4,8,0.25,4,T3,False,0,0,23,0.00018875999376177788,0,NoDiff
4,8,0.25,4,T1,False,0,0,23,0.00019671302288770676,0,NoDiff
4,8,0.25,4,T4,True,1,4,23,0.0034746950259432197,8,Found
4,8,0.25,8,T1,False,0,0,48,0.0002164730103686452,0,NoDiff
4,8,0.25,8,T3,False,0,0,48,0.0002033389755524695,0,NoDiff
4,8,0.25,8,T2,False,0,0,48,0.00020146695896983147,0,NoDiff
4,8,0.25,8,T4,True,1,4,48,0.0039862560224719346,8,Found
4,8,0.0,4,T4,True,1,3,22,0.001998063991777599,6,Found
4,8,0.0,4,T2,False,0,0,22,0.0001602830016054213,0,NoDiff
4,8,0.0,4,T3,False,0,0,22,0.00017066497821360826,0,NoDiff
4,8,0.0,4,T1,False,0,0,22,0.00015615898882970214,0,NoDiff
4,8,0.0,2,T2,False,0,0,14,0.000156001013237983,0,NoDiff
4,8,0.0,2,T3,False,0,0,14,0.000166049983818084,0,NoDiff
4,8,0.0,2,T1,False,0,0,14,0.00015211000572890043,0,NoDiff
4,8,0.0,2,T4,True,1,3,14,0.0019403269980102777,6,Found
4,8,0.0,8,T2,False,0,0,46,0.0001764710177667439,0,NoDiff
4,8,0.0,8,T3,False,0,0,46,0.00017281295731663704,0,NoDiff
4,8,0.0,8,T4,True,1,3,46,0.0021406260202638805,6,Found
4,8,0.0,8,T1,False,0,0,46,0.0001839080359786749,0,NoDiff
4,8,0.75,8,T2,False,0,0,52,0.0002826899872161448,0,NoDiff
4,8,0.75,8,T4,True,1,3,52,0.007638550945557654,10,Found
4,8,0.75,8,T1,False,0,0,52,0.00027338502695783973,0,NoDiff
4,8,0.75,8,T3,False,0,0,52,0.00025260396068915725,0,NoDiff
4,8,0.75,2,T1,False,0,0,16,0.0002412720350548625,0,NoDiff
4,8,0.75,2,T2,False,0,0,16,0.00023991300258785486,0,NoDiff
4,8,0.75,2,T3,False,0,0,16,0.00023886101553216577,0,NoDiff
4,8,0.75,2,T4,True,1,3,16,0.007148826960474253,10,Found
4,8,0.75,4,T4,True,1,3,24,0.006809474027249962,10,Found
4,8,0.75,4,T1,False,0,0,24,0.00022780901053920388,0,NoDiff
4,8,0.75,4,T3,False,0,0,24,0.0002504279837012291,0,NoDiff
4,8,0.75,4,T2,False,0,0,24,0.00024783401750028133,0,NoDiff
4,4,0.25,8,T1,False,0,0,44,0.00019452802371233702,0,NoDiff
4,4,0.25,8,T2,False,0,0,44,0.00018546497449278831,0,NoDiff
4,4,0.25,2,T2,True,1,2,10,0.003037347982171923,9,Found
4,4,0.25,2,T1,True,1,2,10,0.003086641023401171,9,Found
4,4,0.25,4,T1,False,0,0,19,0.00019181502284482121,0,NoDiff
